Date,AAPL,AMZN,TSLA
10/7/13,15.451157,310.029999,36.613998
10/8/13,15.235425,303.230011,34.945999
10/9/13,15.414408,298.230011,33.756001
10/10/13,15.511025,305.170013,34.585999
10/11/13,15.611443,310.890015,35.740002
10/14/13,15.713767,310.700012,35.944
10/15/13,15.797395,306.399994,36.787998
10/16/13,15.874377,310.48999,36.712002
10/17/13,15.981769,310.769989,36.560001
10/18/13,16.120836,328.929993,36.68
10/21/13,16.515867,326.440002,34.52
10/22/13,16.468666,332.540009,34.307999
10/23/13,16.629904,326.76001,32.900002
10/24/13,16.850073,332.209991,34.630001
10/25/13,16.661583,363.390015,33.931999
10/28/13,16.785759,358.160004,32.571999
10/29/13,16.367609,362.700012,32.894001
10/30/13,16.628008,361.079987,31.844
10/31/13,16.558319,364.029999,31.988001
11/1/13,16.473728,359,32.433998
11/4/13,16.686615,358.73999,35.040001
11/5/13,16.645432,358.890015,35.362
11/6/13,16.598274,356.179993,30.232
11/7/13,16.329662,343.559998,27.954
11/8/13,16.5868,350.309998,27.59
11/11/13,16.538689,354.380005,28.940001
11/12/13,16.569277,349.529999,27.559999
11/13/13,16.589029,356.220001,27.74
11/14/13,16.828964,367.399994,27.52
11/15/13,16.727957,369.170013,27.09
11/18/13,16.525305,366.179993,24.316
11/19/13,16.554623,364.940002,25.218
11/20/13,16.409641,362.570007,24.222
11/21/13,16.605282,368.920013,24.42
11/22/13,16.562586,372.309998,24.275999
11/25/13,16.688128,376.640015,24.167999
11/26/13,16.995928,381.369995,24.1
11/27/13,17.396135,386.709991,25.388
11/29/13,17.718271,393.619995,25.455999
12/2/13,17.564053,392.299988,24.834
12/3/13,18.044872,384.660004,28.940001
12/4/13,18.002808,385.959991,27.790001
12/5/13,18.095215,384.48999,28.096001
12/6/13,17.844131,386.950012,27.472
12/9/13,18.048368,384.890015,28.32
12/10/13,18.020336,387.779999,28.438
12/11/13,17.886826,382.190002,27.93
12/12/13,17.860697,381.25,29.493999
12/13/13,17.666012,384.23999,29.530001
12/16/13,17.76384,388.970001,29.587999
12/17/13,17.683861,387.649994,30.492001
12/18/13,17.549395,395.959991,29.596001
12/19/13,17.348335,395.190002,28.143999
12/20/13,17.493637,402.200012,28.648001
12/23/13,18.164999,402.920013,28.709999
12/24/13,18.087887,399.200012,30.282
12/26/13,17.96776,404.390015,31.1
12/27/13,17.846359,398.079987,30.224001
12/30/13,17.668875,393.369995,30.488001
12/31/13,17.875999,398.790009,30.086
1/2/14,17.624588,397.970001,30.02
1/3/14,17.237453,396.440002,29.912001
1/6/14,17.331453,393.630005,29.4
1/7/14,17.207499,398.029999,29.872
1/8/14,17.316479,401.920013,30.256001
1/9/14,17.095343,401.01001,29.506001
1/10/14,16.981272,397.660004,29.143999
1/13/14,17.070168,390.980011,27.868
1/14/14,17.409842,397.540009,32.254002
1/15/14,17.759375,395.869995,32.826
1/16/14,17.660286,395.799988,34.194
1/17/14,17.227575,399.609985,34.001999
1/21/14,17.49523,407.049988,35.335999
1/22/14,17.572971,404.540009,35.712002
1/23/14,17.721777,399.869995,36.299999
1/24/14,17.399641,387.600006,34.919998
1/27/14,17.540794,386.279999,33.924
1/28/14,16.138803,394.429993,35.675999
1/29/14,15.95559,384.200012,35.046001
1/30/14,15.924679,403.01001,36.568001
1/31/14,15.950813,358.690002,36.282001
2/3/14,15.980441,346.149994,35.422001
2/4/14,16.211771,347.950012,35.745998
2/5/14,16.332851,346.450012,34.883999
2/6/14,16.428053,354.589996,35.675999
2/7/14,16.657883,361.079987,37.306
2/10/14,16.956303,360.869995,39.312
2/11/14,17.179722,361.790009,39.324001
2/12/14,17.178442,349.25,39.063999
2/13/14,17.451223,357.200012,39.925999
2/14/14,17.437119,357.350006,39.646
2/18/14,17.501228,353.649994,40.740002
2/19/14,17.224915,347.380005,38.728001
2/20/14,17.025541,349.799988,41.993999
2/21/14,16.836422,346.76001,41.919998
2/24/14,16.910143,351.779999,43.529999
2/25/14,16.734167,358.320007,49.599998
2/26/14,16.583191,359.799988,50.599998
2/27/14,16.913998,360.130005,50.507999
2/28/14,16.868155,362.100006,48.962002
3/3/14,16.91688,359.779999,50.112
3/4/14,17.028427,363.899994,50.967999
3/5/14,17.064329,372.369995,50.532001
3/6/14,17.012722,372.160004,50.588001
3/7/14,17.002785,372.059998,49.242001
3/10/14,17.018169,370.529999,47.768002
3/11/14,17.183886,368.820007,46.882
3/12/14,17.200548,370.640015,48.298
3/13/14,17.009516,371.51001,47.557999
3/14/14,16.81847,373.73999,46.194
3/17/14,16.88418,375.040009,46.796001
3/18/14,17.033558,378.769989,48.007999
3/19/14,17.029068,373.230011,47.167999
3/20/14,16.947012,368.970001,46.981998
3/21/14,17.080673,360.619995,45.778
3/24/14,17.283255,351.850006,44.034
3/25/14,17.46917,354.709991,44.088001
3/26/14,17.30217,343.410004,42.591999
3/27/14,17.227802,338.470001,41.464001
3/28/14,17.208569,338.290009,42.473999
3/31/14,17.204723,336.369995,41.689999
4/1/14,17.36211,342.98999,43.394001
4/2/14,17.390961,341.959991,46.057999
4/3/14,17.270433,333.619995,45.080002
4/4/14,17.047022,323,42.445999
4/7/14,16.779369,317.76001,41.504002
4/8/14,16.77841,327.070007,43.091999
4/9/14,16.99894,331.809998,43.386002
4/10/14,16.779688,317.109985,40.838001
4/11/14,16.655638,311.730011,40.756001
4/14/14,16.721983,315.910004,39.618
4/15/14,16.602747,316.079987,38.782001
4/16/14,16.636402,323.679993,39.821999
4/17/14,16.826488,324.910004,39.624001
4/21/14,17.026186,330.869995,40.875999
4/22/14,17.043169,329.320007,43.728001
4/23/14,16.820395,324.579987,41.598
4/24/14,18.199362,337.149994,41.571999
4/25/14,18.333033,303.829987,39.970001
4/28/14,19.043032,296.579987,39.702
4/29/14,18.986612,300.380005,41.383999
4/30/14,18.91481,304.130005,41.577999
5/1/14,18.959368,307.890015,41.546001
5/2/14,18.994625,308.01001,42.181999
5/5/14,19.263237,310.049988,43.321999
5/6/14,19.053286,297.380005,41.456001
5/7/14,18.986612,292.709991,40.27
5/8/14,18.952766,288.320007,35.717999
5/9/14,18.873798,292.23999,36.452
5/12/14,19.108778,302.859985,36.933998
5/13/14,19.138748,304.640015,38.032001
5/14/14,19.142302,297.619995,38.124001
5/15/14,18.979519,295.190002,37.717999
5/16/14,19.25963,297.700012,38.312
5/19/14,19.487843,296.76001,39.217999
5/20/14,19.491705,301.190002,39.060001
5/21/14,19.543283,305.01001,39.889999
5/22/14,19.574221,304.910004,40.976002
5/23/14,19.795345,312.23999,41.459999
5/27/14,20.166027,310.820007,42.312
5/28/14,20.113808,310.160004,42.048
5/29/14,20.480295,313.779999,42.048
5/30/14,20.403582,312.549988,41.554001
6/2/14,20.263361,308.839996,40.939999
6/3/14,20.549919,307.190002,40.987999
6/4/14,20.784578,306.779999,40.798
6/5/14,20.866129,323.570007,41.380001
6/6/14,20.80875,329.670013,41.633999
6/9/14,21.14172,327.5,41.062
6/10/14,21.26582,332.410004,40.459999
6/11/14,21.177822,335.200012,40.894001
6/12/14,20.823576,325.910004,40.703999
6/13/14,20.595692,326.269989,41.284
6/16/14,20.803268,327.619995,44.922001
6/17/14,20.776199,325.619995,46.334
6/18/14,20.798759,334.380005,45.424
6/19/14,20.726557,327,45.557999
6/20/14,20.512209,324.200012,45.917999
6/23/14,20.494152,327.23999,47.444
6/24/14,20.370062,324.160004,46.5
6/25/14,20.388109,327.440002,47.377998
6/26/14,20.509953,325.690002,47.119999
6/27/14,20.753633,324.570007,47.812
6/30/14,20.967989,324.779999,48.012001
7/1/14,21.10111,332.390015,47.944
7/2/14,21.092081,332.850006,45.886002
7/3/14,21.216179,337.48999,45.849998
7/7/14,21.653908,333.549988,44.532001
7/8/14,21.514008,323.809998,43.813999
7/9/14,21.523039,329.970001,44.612
7/10/14,21.444067,327.920013,43.891998
7/11/14,21.484682,346.200012,43.625999
7/14/14,21.762213,355.320007,45.34
7/15/14,21.507248,354.440002,43.916
7/16/14,21.385405,355.899994,43.431999
7/17/14,21.004084,352.450012,43.080002
7/18/14,21.306429,358.660004,44.004002
7/21/14,21.195875,359.76001,44.108002
7/22/14,21.371864,360.839996,43.916
7/23/14,21.92918,358.140015,44.498001
7/24/14,21.893072,358.609985,44.708
7/25/14,22.037481,324.01001,44.714001
7/28/14,22.342081,320.410004,44.964001
7/29/14,22.197685,320,45.001999
7/30/14,22.145781,322.51001,45.784
7/31/14,21.570419,312.98999,44.66
8/1/14,21.690006,307.059998,46.653999
8/4/14,21.568163,313.649994,47.703999
8/5/14,21.462118,312.320007,47.698002
8/6/14,21.426016,313.890015,49.785999
8/7/14,21.423748,311.450012,50.478001
8/8/14,21.482708,316.799988,49.625999
8/11/14,21.766146,318.329987,51.863998
8/12/14,21.761616,319.320007,51.992001
8/13/14,22.049589,326.279999,52.062
8/14/14,22.108549,333.209991,52.276001
8/15/14,22.217396,333.630005,52.402
8/18/14,22.484961,334.529999,51.987999
8/19/14,22.795618,335.130005,51.352001
8/20/14,22.804684,335.779999,51.141998
8/21/14,22.806953,332.910004,50.868
8/22/14,22.974747,331.589996,51.355999
8/25/14,23.024635,334.019989,52.509998
8/26/14,22.877245,341.829987,52.348
8/27/14,23.158419,343.179993,52.650002
8/28/14,23.185629,340.019989,52.771999
8/29/14,23.242317,339.040009,53.939999
9/2/14,23.423727,342.380005,56.824001
9/3/14,22.435074,339,56.237999
9/4/14,22.249136,345.950012,57.208
9/5/14,22.441877,346.380005,55.478001
9/8/14,22.303555,342.339996,56.422001
9/9/14,22.219664,329.75,55.695999
9/10/14,22.902187,331.329987,56.220001
9/11/14,22.999695,330.519989,56.062
9/12/14,23.051847,331.190002,55.84
9/15/14,23.045038,323.890015,50.771999
9/16/14,22.870441,327.76001,52.147999
9/17/14,23.033703,324,52.276001
9/18/14,23.081322,325,52.764
9/19/14,22.893118,331.320007,51.863998
9/22/14,22.915794,324.5,50.006001
9/23/14,23.274063,323.630005,50.082001
9/24/14,23.072256,328.209991,50.428001
9/25/14,22.192446,321.929993,49.389999
9/26/14,22.845499,323.209991,49.32
9/29/14,22.700377,321.820007,49.051998
9/30/14,22.845499,322.440002,48.535999
10/1/14,22.489492,317.459991,48.048
10/2/14,22.652761,318.410004,50.284
10/3/14,22.589266,322.73999,51.042
10/6/14,22.589266,322.200012,52.124001
10/7/14,22.391987,316.980011,51.914001
10/8/14,22.85684,322.700012,51.855999
10/9/14,22.906723,315.369995,51.402
10/10/14,22.84096,311.390015,47.382
10/13/14,22.632351,306.450012,44.917999
10/14/14,22.391987,308.309998,45.411999
10/15/14,22.117619,305.970001,45.939999
10/16/14,21.827372,302.859985,45.27
10/17/14,22.147095,303.640015,45.495998
10/20/14,22.621012,306.209991,46.094002
10/21/14,23.235516,315.329987,47.068001
10/22/14,23.35343,312.970001,46.220001
10/23/14,23.77066,313.179993,47.057999
10/24/14,23.859091,287.059998,47.048
10/27/14,23.83415,289.970001,44.334
10/28/14,24.203756,295.589996,48.554001
10/29/14,24.339809,294.119995,47.619999
10/30/14,24.258183,299.070007,47.731998
10/31/14,24.489466,305.459991,48.34
11/3/14,24.806927,305.720001,48.518002
11/4/14,24.625525,302.809998,47.785999
11/5/14,24.684481,296.519989,46.194
11/6/14,24.755075,296.640015,48.243999
11/7/14,24.825676,299.859985,48.040001
11/10/14,24.784683,305.109985,48.386002
11/11/14,24.982809,312.01001,50.216
11/12/14,25.335808,311.51001,49.82
11/13/14,25.693354,316.480011,50.34
11/14/14,26.003077,327.820007,51.736
11/17/14,25.959806,323.049988,50.796001
11/18/14,26.29686,324.929993,51.540001
11/19/14,26.114668,326.540009,49.548
11/20/14,26.488155,330.540009,49.742001
11/21/14,26.524593,332.630005,48.556
11/24/14,27.01651,335.640015,49.344002
11/25/14,26.781935,335.040009,49.618
11/26/14,27.100779,333.570007,49.688
11/28/14,27.084833,338.640015,48.903999
12/1/14,26.205767,326,46.327999
12/2/14,26.105555,326.309998,46.285999
12/3/14,26.401617,316.5,45.860001
12/4/14,26.301414,316.929993,45.655998
12/5/14,26.189821,312.630005,44.742001
12/8/14,25.597706,306.640015,42.872002
12/9/14,25.989414,312.5,43.377998
12/10/14,25.495224,305.839996,41.967999
12/11/14,25.420069,307.359985,41.776001
12/12/14,24.989651,307.320007,41.400002
12/15/14,24.648041,306.070007,40.807999
12/16/14,24.310982,295.059998,39.562
12/17/14,24.916767,298.880005,41.164001
12/18/14,25.65464,297.730011,43.652
12/19/14,25.456511,299.899994,43.858002
12/22/14,25.720686,306.540009,44.52
12/23/14,25.629587,306.290009,44.194
12/24/14,25.508888,303.029999,44.452
12/26/14,25.959806,309.089996,45.563999
12/29/14,25.941589,312.040009,45.141998
12/30/14,25.625034,310.299988,44.445999
12/31/14,25.137676,310.350006,44.481998
1/2/15,24.898552,308.519989,43.862
1/5/15,24.197117,302.190002,42.018002
1/6/15,24.1994,295.290009,42.256001
1/7/15,24.538729,298.420013,42.189999
1/8/15,25.481558,300.459991,42.124001
1/9/15,25.508888,296.929993,41.332001
1/12/15,24.880331,291.410004,40.442001
1/13/15,25.101242,294.73999,40.849998
1/14/15,25.005589,293.269989,38.537998
1/15/15,24.326925,286.950012,38.374001
1/16/15,24.137907,290.73999,38.613998
1/20/15,24.759626,289.440002,38.386002
1/21/15,24.948652,297.25,39.313999
1/22/15,25.597706,310.320007,40.324001
1/23/15,25.72979,312.390015,40.257999
1/26/15,25.757124,309.660004,41.310001
1/27/15,24.855284,306.75,41.195999
1/28/15,26.26042,303.910004,39.874001
1/29/15,27.077997,311.779999,41.040001
1/30/15,26.681736,354.529999,40.720001
2/2/15,27.01651,364.470001,42.188
2/3/15,27.021061,363.549988,43.672001
2/4/15,27.228306,364.75,43.709999
2/5/15,27.422646,373.890015,44.198002
2/6/15,27.191727,374.279999,43.472
2/9/15,27.372345,370.559998,43.495998
2/10/15,27.898209,373,43.257999
2/11/15,28.552113,375.140015,42.560001
2/12/15,28.913359,377.170013,40.576
2/13/15,29.055113,381.829987,40.754002
2/17/15,29.226589,375.429993,40.869999
2/18/15,29.430077,373.369995,40.891998
2/19/15,29.368343,379,42.341999
2/20/15,29.608412,383.660004,43.422001
2/23/15,30.408634,380.140015,41.467999
2/24/15,30.218872,378.589996,40.821999
2/25/15,29.446074,385.369995,40.751999
2/26/15,29.818758,384.799988,41.438
2/27/15,29.370628,380.160004,40.667999
3/2/15,29.514669,385.660004,39.466
3/3/15,29.576406,384.609985,39.911999
3/4/15,29.388918,382.720001,40.487999
3/5/15,28.901926,387.829987,40.125999
3/6/15,28.945364,380.089996,38.776001
3/9/15,29.06883,378.559998,38.175999
3/10/15,28.467516,369.51001,38.063999
3/11/15,27.948511,366.369995,38.748001
3/12/15,28.453798,374.23999,38.214001
3/13/15,28.25717,370.579987,37.736
3/16/15,28.568111,373.350006,39.139999
3/17/15,29.045965,371.920013,38.945999
3/18/15,29.372917,375.140015,40.141998
3/19/15,29.15114,373.23999,39.130001
3/20/15,28.785318,378.48999,39.616001
3/23/15,29.084835,375.109985,39.925999
3/24/15,28.96594,374.089996,40.344002
3/25/15,28.209152,370.959991,38.860001
3/26/15,28.405781,367.350006,38.082001
3/27/15,28.179434,370.559998,37
3/30/15,28.89278,374.589996,38.113998
3/31/15,28.449223,372.100006,37.754002
4/1/15,28.408072,370.26001,37.518002
4/2/15,28.652708,372.25,38.200001
4/6/15,29.116844,377.040009,40.619999
4/7/15,28.810469,374.410004,40.650002
4/8/15,28.716732,381.200012,41.534
4/9/15,28.936214,383.540009,42.018002
4/10/15,29.059681,382.649994,42.18
4/13/15,29.002523,382.359985,41.956001
4/14/15,28.876772,385.109985,41.492001
4/15/15,28.986515,383.450012,41.566002
4/16/15,28.84705,386.040009,41.34
4/17/15,28.522385,375.559998,41.358002
4/20/15,29.174,389.51001,41.054001
4/21/15,29.016245,391.179993,41.882
4/22/15,29.407215,389.799988,43.888
4/23/15,29.647282,389.98999,43.720001
4/24/15,29.786747,445.100006,43.686001
4/27/15,30.328609,438.559998,46.310001
4/28/15,29.850761,429.309998,46.096001
4/29/15,29.411785,429.369995,46.490002
4/30/15,28.613842,421.779999,45.209999
5/1/15,29.482658,422.869995,45.206001
5/4/15,29.425501,423.040009,46.102001
5/5/15,28.762459,421.190002,46.59
5/6/15,28.581835,419.100006,46.085999
5/7/15,28.758619,426.880005,47.360001
5/8/15,29.300459,433.690002,47.321999
5/11/15,29.001987,432.850006,47.897999
5/12/15,28.898676,431.019989,48.948002
5/13/15,28.930809,426.869995,48.636002
5/14/15,29.605806,432.279999,48.82
5/15/15,29.564487,426,49.768002
5/18/15,29.890507,425.23999,49.75
5/19/15,29.862959,421.709991,49.428001
5/20/15,29.860655,423.859985,48.869999
5/21/15,30.166021,431.630005,49.124001
5/22/15,30.430048,427.630005,49.546001
5/26/15,29.75963,425.470001,49.492001
5/27/15,30.31525,431.420013,49.486
5/28/15,30.255547,426.570007,50.290001
5/29/15,29.911171,429.230011,50.16
6/1/15,29.970865,430.920013,49.889999
6/2/15,29.837704,430.98999,49.669998
6/3/15,29.874434,436.589996,49.798
6/4/15,29.699947,430.779999,49.183998
6/5/15,29.536934,426.950012,49.827999
6/8/15,29.341784,423.5,51.257999
6/9/15,29.254536,425.480011,51.200001
6/10/15,29.589737,430.769989,50.139999
6/11/15,29.523157,432.970001,50.282001
6/12/15,29.197142,429.920013,50.138
6/15/15,29.139742,423.670013,50.076
6/16/15,29.295862,427.26001,50.624001
6/17/15,29.226982,427.809998,52.082001
6/18/15,29.360151,439.390015,52.377998
6/19/15,29.066267,434.920013,52.501999
6/22/15,29.298157,436.290009,51.958
6/23/15,29.164993,445.98999,53.534
6/24/15,29.412956,440.839996,53.034
6/25/15,29.272903,440.100006,53.757999
6/26/15,29.10071,438.100006,53.417999
6/29/15,28.591017,429.859985,52.403999
6/30/15,28.797649,434.089996,53.652
7/1/15,29.066267,437.390015,53.830002
7/2/15,29.029537,437.709991,56.004002
7/6/15,28.928514,436.040009,55.944
7/7/15,28.857349,436.720001,53.576
7/8/15,28.14102,429.700012,50.992001
7/9/15,27.567041,434.390015,51.584
7/10/15,28.304026,443.51001,51.830002
7/13/15,28.850456,455.570007,52.431999
7/14/15,28.83898,465.570007,53.130001
7/15/15,29.116783,461.190002,52.627998
7/16/15,29.504793,475.480011,53.335999
7/17/15,29.75963,483.01001,54.931999
7/20/15,30.322134,488.100006,56.452
7/21/15,30.019077,488,53.354
7/22/15,28.749437,488.269989,53.574001
7/23/15,28.735661,482.179993,53.439999
7/24/15,28.584131,529.419983,53.082001
7/27/15,28.186941,531.409973,50.602001
7/28/15,28.326986,526.030029,52.964001
7/29/15,28.237448,529,52.764
7/30/15,28.0951,536.76001,53.358002
7/31/15,27.849436,536.150024,53.23
8/3/15,27.192806,535.030029,51.998001
8/4/15,26.320362,531.900024,53.256001
8/5/15,26.494846,537.01001,54.026001
8/6/15,26.552504,529.460022,49.226002
8/7/15,26.642448,522.619995,48.501999
8/10/15,27.611099,524,48.228001
8/11/15,26.174271,527.460022,47.473999
8/12/15,26.577875,525.909973,47.633999
8/13/15,26.557123,529.659973,48.501999
8/14/15,26.743925,531.52002,48.630001
8/17/15,27.020685,535.219971,50.998001
8/18/15,26.868467,535.02002,52.144001
8/19/15,26.52483,532.919983,51.049999
8/20/15,25.980536,515.780029,48.436001
8/21/15,24.391491,494.470001,46.153999
8/24/15,23.782633,463.369995,43.773998
8/25/15,23.925625,466.369995,44.006001
8/26/15,25.297876,500.769989,44.967999
8/27/15,26.04281,518.369995,48.598
8/28/15,26.128145,518.01001,49.695999
8/31/15,26.005915,512.890015,49.812
9/1/15,24.843533,496.540009,47.726002
9/2/15,25.909042,510.549988,49.537998
9/3/15,25.4547,504.720001,49.113998
9/4/15,25.201008,499,48.386002
9/8/15,25.902128,517.539978,49.633999
9/9/15,25.403963,516.890015,49.782001
9/10/15,25.962093,522.23999,49.695999
9/11/15,26.340322,529.440002,50.048
9/14/15,26.594015,521.380005,50.638
9/15/15,26.81773,522.369995,50.714001
9/16/15,26.847717,527.390015,52.450001
9/17/15,26.273443,538.869995,52.414001
9/18/15,26.165045,540.26001,52.124001
9/21/15,26.570955,548.390015,52.84
9/22/15,26.153521,538.400024,52.188
9/23/15,26.36569,536.070007,52.212002
9/24/15,26.522524,533.75,52.624001
9/25/15,26.455643,524.25,51.382
9/28/15,25.932112,504.059998,49.686001
9/29/15,25.152576,496.070007,49.330002
9/30/15,25.438564,511.890015,49.68
10/1/15,25.272509,520.719971,47.976002
10/2/15,25.457008,532.539978,49.514
10/5/15,25.549263,543.679993,49.23
10/6/15,25.671497,537.47998,48.292
10/7/15,25.549263,541.940002,46.391998
10/8/15,25.254055,533.159973,45.344002
10/9/15,25.858309,539.799988,44.138
10/12/15,25.738379,550.190002,43.116001
10/13/15,25.782198,548.900024,43.849998
10/14/15,25.417805,544.830017,43.375999
10/15/15,25.798347,562.440002,44.262001
10/16/15,25.60923,570.76001,45.402
10/19/15,25.768366,573.150024,45.619999
10/20/15,26.23885,560.880005,42.605999
10/21/15,26.236544,555.77002,42.018002
10/22/15,26.637842,563.909973,42.344002
10/23/15,27.463493,599.030029,41.818001
10/26/15,26.587101,608.609985,43.051998
10/27/15,26.418745,611.01001,42.07
10/28/15,27.507317,617.099976,42.591999
10/29/15,27.797911,626.549988,42.326
10/30/15,27.560364,625.900024,41.386002
11/2/15,27.947823,628.349976,42.757999
11/3/15,28.268398,625.309998,41.669998
11/4/15,28.13694,640.950012,46.326
11/5/15,28.007231,655.650024,46.354
11/6/15,28.039656,659.369995,46.472
11/9/15,27.926165,655.48999,45.066002
11/10/15,27.046017,659.679993,43.299999
11/11/15,26.89315,673.25,43.816002
11/12/15,26.80282,665.599976,42.588001
11/13/15,26.019947,642.349976,41.438
11/16/15,26.446127,647.809998,42.862
11/17/15,26.332634,643.299988,42.799999
11/18/15,27.16646,663.539978,44.214001
11/19/15,27.511568,661.27002,44.360001
11/20/15,27.632015,668.450012,44.001999
11/23/15,27.273005,678.98999,43.549999
11/24/15,27.534731,671.150024,43.650002
11/25/15,27.337856,675.340027,45.928001
11/27/15,27.286903,673.26001,46.321999
11/30/15,27.400393,664.799988,46.051998
12/1/15,27.178038,679.059998,47.438
12/2/15,26.932522,676.01001,46.397999
12/3/15,26.682379,666.25,46.542
12/4/15,27.569473,672.640015,46.076
12/7/15,27.395763,669.830017,46.226002
12/8/15,27.38418,677.330017,45.344002
12/9/15,26.779654,664.789978,44.903999
12/10/15,26.907049,662.320007,45.414001
12/11/15,26.214512,640.150024,43.403999
12/14/15,26.05238,657.909973,43.716
12/15/15,25.591459,658.640015,44.217999
12/16/15,25.78833,675.77002,46.902
12/17/15,25.241716,670.650024,46.678001
12/18/15,24.558443,664.140015,46.091999
12/21/15,24.859543,664.51001,46.512001
12/22/15,24.836382,663.150024,45.990002
12/23/15,25.156017,663.700012,45.939999
12/24/15,25.021677,662.789978,46.113998
12/28/15,24.741419,675.200012,45.790001
12/29/15,25.186125,693.969971,47.438
12/30/15,24.857229,689.070007,47.618
12/31/15,24.380093,675.890015,48.001999
1/4/16,24.400942,636.98999,44.681999
1/5/16,23.789471,633.789978,44.686001
1/6/16,23.323915,632.650024,43.807999
1/7/16,22.339539,607.940002,43.130001
1/8/16,22.457672,607.049988,42.200001
1/11/16,22.821304,617.73999,41.57
1/12/16,23.152521,617.890015,41.993999
1/13/16,22.557264,581.809998,40.062
1/14/16,23.050606,593,41.236
1/15/16,22.49704,570.179993,40.998001
1/19/16,22.388184,574.47998,40.944
1/20/16,22.418295,571.77002,39.740002
1/21/16,22.3048,575.02002,39.993999
1/22/16,23.490686,596.380005,40.509998
1/25/16,23.032082,596.530029,39.276001
1/26/16,23.159468,601.25,38.712002
1/27/16,21.637739,583.349976,37.613998
1/28/16,21.792925,635.349976,37.939999
1/29/16,22.545681,587,38.240002
2/1/16,22.334911,574.809998,39.388
2/2/16,21.883259,552.099976,36.556
2/3/16,22.316381,531.070007,34.695999
2/4/16,22.495693,536.26001,35.066002
2/5/16,21.894878,502.130005,32.52
2/8/16,22.125422,488.100006,29.598
2/9/16,22.120768,482.070007,29.65
2/10/16,21.953094,490.480011,28.733999
2/11/16,21.820358,503.820007,30.094
2/12/16,21.887894,507.079987,30.208
2/16/16,22.505007,521.099976,31.034
2/17/16,22.849665,534.099976,33.736
2/18/16,22.416515,525,33.354
2/19/16,22.365282,534.900024,33.316002
2/22/16,22.5609,559.5,35.548
2/23/16,22.050903,552.940002,35.442001
2/24/16,22.379251,554.039978,35.799999
2/25/16,22.532957,555.150024,37.486
2/26/16,22.567883,555.22998,38.068001
2/29/16,22.516653,552.52002,38.386002
3/1/16,23.410894,579.039978,37.27
3/2/16,23.462128,580.210022,37.667999
3/3/16,23.636778,577.48999,39.147999
3/4/16,23.988419,575.140015,40.208
3/7/16,23.722946,562.799988,41.057999
3/8/16,23.527327,560.26001,40.52
3/9/16,23.54829,559.469971,41.743999
3/10/16,23.559931,558.929993,41.035999
3/11/16,23.813768,569.609985,41.5
3/14/16,23.874311,573.369995,43.029999
3/15/16,24.354034,577.02002,43.667999
3/16/16,24.677727,574.27002,44.386002
3/17/16,24.638142,559.440002,45.276001
3/18/16,24.666084,552.080017,46.548
3/21/16,24.663761,553.97998,47.664001
3/22/16,24.852388,560.47998,46.848
3/23/16,24.714991,569.630005,44.515999
3/24/16,24.607866,582.950012,45.549999
3/28/16,24.496084,579.869995,46.051998
3/29/16,25.075943,593.859985,46.026001
3/30/16,25.513748,598.690002,45.377998
3/31/16,25.381014,593.640015,45.953999
4/1/16,25.613882,598.5,47.518002
4/4/16,25.877037,593.190002,49.397999
4/5/16,25.571972,586.140015,51.094002
4/6/16,25.839775,602.080017,53.084
4/7/16,25.276215,591.429993,51.439999
4/8/16,25.304159,594.599976,50.014
4/11/16,25.387993,595.929993,49.984001
4/12/16,25.718679,603.169983,49.563999
4/13/16,26.09128,614.820007,50.905998
4/14/16,26.105249,620.75,50.372002
4/15/16,25.581285,625.890015,50.902
4/18/16,25.029371,635.349976,50.776001
4/19/16,24.896631,627.900024,49.473999
4/20/16,24.947865,632.98999,49.993999
4/21/16,24.677727,631,49.658001
4/22/16,24.610197,620.5,50.75
4/25/16,24.470469,626.200012,50.363998
4/26/16,24.300468,616.880005,50.748001
4/27/16,22.779797,606.570007,50.293999
4/28/16,22.083506,602,49.542
4/29/16,21.82967,659.590027,48.152
5/2/16,21.806383,683.849976,48.360001
5/3/16,22.16501,671.320007,46.464001
5/4/16,21.934462,670.900024,44.512001
5/5/16,21.845438,659.090027,42.306
5/6/16,21.723604,673.950012,42.986
5/9/16,21.740002,679.75,41.784
5/10/16,21.887602,703.070007,41.737999
5/11/16,21.6744,713.22998,41.792
5/12/16,21.165979,717.929993,41.456001
5/13/16,21.208157,709.919983,41.521999
5/16/16,21.995382,710.659973,41.658001
5/17/16,21.904011,695.27002,40.931999
5/18/16,22.154696,697.450012,42.234001
5/19/16,22.070351,698.52002,43.042
5/20/16,22.309332,702.799988,44.056
5/23/16,22.592829,696.75,43.243999
5/24/16,22.937243,704.200012,43.582001
5/25/16,23.340221,708.349976,43.916
5/26/16,23.525312,714.909973,45.023998
5/27/16,23.511253,712.23999,44.608002
5/31/16,23.396452,722.789978,44.646
6/1/16,23.068445,719.440002,43.911999
6/2/16,22.895067,728.23999,43.792
6/3/16,22.941923,725.539978,43.798
6/6/16,23.108265,726.72998,44.136002
6/7/16,23.201986,723.73999,46.467999
6/8/16,23.180901,726.640015,47.104
6/9/16,23.347248,727.650024,45.872002
6/10/16,23.155132,717.909973,43.757999
6/13/16,22.806034,715.23999,43.574001
6/14/16,22.834148,719.299988,42.992001
6/15/16,22.759176,714.26001,43.540001
6/16/16,22.855236,717.51001,43.585999
