Date,AAPL,AMZN,TSLA
3/26/20,252087200,6221300,86903500
3/27/20,204216800,5387900,71887000
3/30/20,167976400,6126100,59990500
3/31/20,197002000,5123600,88857500
4/1/20,176218400,4121900,66766000
4/2/20,165934000,4336000,99292000
4/3/20,129880000,3609900,22562100
4/6/20,201820400,5773200,14901800
4/7/20,202887200,5114000,17919800
4/8/20,168895200,3977300,12656000
4/9/20,162116400,4655600,13650000
4/13/20,131022800,6716700,22475400
4/14/20,194994800,8087200,30576500
4/15/20,131154400,6866600,23577000
4/16/20,157125200,12038200,20657900
4/17/20,215250000,7930000,13128200
4/20/20,130015200,5770700,14746600
4/21/20,180991600,7476700,20209100
4/22/20,117057200,4218300,14224800
4/23/20,124814400,5066600,13236700
4/24/20,126508800,3831800,13237600
4/27/20,117087600,5645600,20681400
4/28/20,112004800,5269400,15222000
4/29/20,137280800,4591600,16216000
4/30/20,183064000,9534600,28471900
5/1/20,240616800,9772600,32531800
5/4/20,133568000,4865900,19237100
5/5/20,147751200,3242500,16991700
5/6/20,142333600,3117800,11123200
5/7/20,115215200,3396400,11527700
5/8/20,134048000,3211200,16130100
5/11/20,145946400,3259200,16519600
5/12/20,162301200,3074900,15906900
5/13/20,200622400,4782900,19065500
5/14/20,158929200,3648100,13682200
5/15/20,166348400,4235000,10518400
5/18/20,135372400,4366600,11698100
5/19/20,101729600,4320500,9636500
5/20/20,111504800,3998100,7309300
5/21/20,102688800,5114400,12254600
5/22/20,81803200,2867100,9987500
5/26/20,125522000,3568200,8089700
5/27/20,112945200,5056900,11549500
5/28/20,133560800,3190200,7255600
5/29/20,153598000,3529300,11812500
6/1/20,80791200,2928900,14939500
6/2/20,87642800,2529900,13565600
6/3/20,104491200,2671000,7949500
6/4/20,87560400,2948700,8887700
6/5/20,137250400,3306400,7811900
6/8/20,95654400,3970700,14174700
6/9/20,147712400,5176000,11388200
6/10/20,166651600,4946000,18563400
6/11/20,201662400,5800100,15916500
6/12/20,200146000,5429600,16730200
6/15/20,138808800,3865100,15697200
6/16/20,41357200,3585600,14051100
6/17/20,28532000,2951100,9869400
6/18/20,24205100,2487800,9751900
6/19/20,66119000,5777000,8679700
6/22/20,33861300,3208800,6362400
6/23/20,53038900,4231700,6365300
6/24/20,48155800,4526600,10959600
6/25/20,34380600,2968700,9254500
6/26/20,51270100,6483800,8835600
6/29/20,130646000,4223400,45132000
6/30/20,140223200,3769700,84592500
7/1/20,110737200,6363400,66634500
7/2/20,114041600,6593400,86250500
7/6/20,118655600,6880600,102849500
7/7/20,112424400,5257500,107448500
7/8/20,117092000,5037600,81556500
7/9/20,125642800,6388700,58588000
7/10/20,90257200,5486000,116688000
7/13/20,191649200,7720400,194927000
7/14/20,170989200,7231900,117090500
7/15/20,153198000,5788900,81839000
7/16/20,110577600,6394200,71504000
7/17/20,92186800,4761300,46650000
7/20/20,90318000,7598200,85607000
7/21/20,103646000,6135000,80786500
7/22/20,89001600,4104200,70805500
7/23/20,197004400,5656900,121642500
7/24/20,185438800,5632400,96983000
7/27/20,121214000,4170500,80243500
7/28/20,103625600,3126700,79043500
7/29/20,90329200,2974100,47134500
7/30/20,158130000,6128300,38105000
7/31/20,374336800,8085500,61235000
8/3/20,308151200,5074700,44046500
8/4/20,173071600,4694300,42075000
8/5/20,121992000,3930000,24890000
8/6/20,202428800,3940600,29961500
8/7/20,198045600,3929600,44482000
8/10/20,212403600,3167300,37611500
8/11/20,187902400,3718100,43129000
8/12/20,165944800,3527200,109494000
8/13/20,210082000,3149000,102126500
8/14/20,165565200,2751700,62888000
8/17/20,119561600,2691200,101211500
8/18/20,105633600,5346000,82372500
8/19/20,145538000,4185100,61026500
8/20/20,126907200,3332500,103059000
8/21/20,338054800,3575900,107448000
8/24/20,345937600,4666300,100318000
8/25/20,211495600,3992800,53294500
8/26/20,163022400,6508700,71197000
8/27/20,155552400,4264800,118465000
8/28/20,187630000,2897000,100406000
8/31/20,225702700,4185900,118374400
9/1/20,152470100,3476400,90119400
9/2/20,200119000,3931500,96176100
9/3/20,257599600,8161100,87596100
9/4/20,332607200,8781800,110321900
9/8/20,231366600,6094200,115465700
9/9/20,176940500,5188700,79465800
9/10/20,182274400,5330700,84930600
9/11/20,180860300,5094000,60717500
9/14/20,140150100,4529600,83020600
9/15/20,184642000,4021500,97298200
9/16/20,154679000,4512200,72279300
9/17/20,178011000,6449100,76779200
9/18/20,287104900,8892600,86406800
9/21/20,195713800,6117900,109476800
9/22/20,183055400,6948800,79580800
9/23/20,150718700,5652700,95074200
9/24/20,167743300,5529400,96561100
9/25/20,149981400,4615200,67208500
9/28/20,137672400,4224200,49719600
9/29/20,99382200,3495800,50219300
9/30/20,142675200,4883400,48145600
10/1/20,116120400,4971900,50741500
10/2/20,144712000,5613100,71430000
10/5/20,106243800,3775300,44722800
10/6/20,161498200,5086900,49146300
10/7/20,96849000,4309400,43127700
10/8/20,83477200,3174100,40421100
10/9/20,100506900,4907900,28925700
10/12/20,240226800,8364200,38791100
10/13/20,262330500,5744700,34463700
10/14/20,151062300,5828900,48045400
10/15/20,112559200,5223400,35672400
10/16/20,115393800,6474400,32775900
10/19/20,120639300,5223600,36287800
10/20/20,124423700,4509700,31656300
10/21/20,89946000,4592700,32370500
10/22/20,101988000,4212000,39993200
10/23/20,82572600,3466700,33717000
10/26/20,111850700,5901200,28239200
10/27/20,92276800,4291000,22686500
10/28/20,143937800,5588300,25451400
10/29/20,146129200,6596500,22655300
10/30/20,190272600,8386400,42511300
11/2/20,122866900,7257400,29021100
11/3/20,107624400,4897900,34351700
11/4/20,138235500,6839000,32143100
11/5/20,126387100,5789300,28414500
11/6/20,114457900,4647300,21706000
11/9/20,154515300,7190400,34833000
11/10/20,138023400,6591000,30284200
11/11/20,112295000,4366900,17357700
11/12/20,103162300,4362000,19855100
11/13/20,81581900,3756200,19771100
11/16/20,91183000,3808700,26838600
11/17/20,74271000,3444700,61188300
11/18/20,76322100,2916800,78044000
11/19/20,74113000,3010300,62475300
11/20/20,73604300,3374400,32807300
11/23/20,127959300,4708900,50260300
11/24/20,113874200,3602100,53648500
11/25/20,76499200,3790400,48930200
11/27/20,46691300,2392900,37561100
11/30/20,169410200,4063900,63003100
12/1/20,128166800,4544400,40382800
12/2/20,89004200,3129300,47775700
12/3/20,78967600,2892000,42552000
12/4/20,78260400,2913600,29401300
12/7/20,86712000,2751300,56309700
12/8/20,82225500,3286300,64265000
12/9/20,115089200,4100800,71291200
12/10/20,81312200,3030200,67083200
12/11/20,86939800,3064700,46475000
12/14/20,79184500,4155800,52040600
12/15/20,157572300,3323700,45223600
12/16/20,98208600,4427600,42095800
12/17/20,94359800,3474300,56270100
12/18/20,192541500,5995700,222126200
12/21/20,121251600,3836800,58045300
12/22/20,168904800,2369400,51716000
12/23/20,88223700,2093800,33173000
12/24/20,54930100,1451900,22865600
